user_id,date,selection,city,neighborhood,gender,student,children,vehicle,family_status,age,category_name,choices,open notes,choise_1,choise_2,choise_3,choise_4,choise_5,choise_6,choise_7,choise_8,choise_9,choise_10,,,,,,,,,,
1946,13022019  19:19:34,עיר,,,נקבה,לא,אין,יש,married,26,"תחביבים, ספורט ופנאי","השכרת אופניים\ קורקינט,בריכת שחיה,פאב\ בר",,השכרת אופניים, קורקינט,בריכת שחיה,פאב, בר,,,,,,,,,,,,,,,
1948,13022019  19:19:47,עיר,,,זכר,כן,אין,יש,married,38,הורים וילדים,"ג\\'ימבורי,חנות ספרים ,חוגים,שיעורי נגינה,שיעורים פרטיים לתלמידים,גנים",,ג,,"ימבורי,חנות ספרים ,חוגים,שיעורי נגינה,שיעורים פרטיים לתלמידים,גנים",,,,,,,,,,,,,,,,,
1951,13022019  19:22:14,עיר,,,,,,,,,דברים לבית,"תפירה, וילונות ובדים,משתלה",,תפירה, וילונות ובדים,משתלה,,,,,,,,,,,,,,,,,
1951,13022019  19:22:20,עיר,,,,,,,,,"תחביבים, ספורט ופנאי",מכון כושר,,מכון כושר,,,,,,,,,,,,,,,,,,,
1952,13022019  19:23:31,עיר,,,נקבה,לא,יש,יש,married,37,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בר סלטים,סושיה,מסעדה טבעונית\ צמחונית",,בית קפה שכונתי שהוא לא רשת,בר סלטים,סושיה,מסעדה טבעונית, צמחונית,,,,,,,,,,,,,,,
1952,13022019  19:23:51,עיר,,,נקבה,לא,יש,יש,married,37,מצרכים ומוצרים,"חנות תבלינים ,חנות טבע",,חנות תבלינים ,חנות טבע,,,,,,,,,,,,,,,,,,
1952,13022019  19:24:11,עיר,,,נקבה,לא,יש,יש,married,37,"תחביבים, ספורט ופנאי","השכרת אופניים\ קורקינט,בריכת שחיה,בית קולנוע ",,השכרת אופניים, קורקינט,בריכת שחיה,בית קולנוע ,,,,,,,,,,,,,,,,
1954,13022019  19:24:14,עיר,,,נקבה,לא,יש,יש,married,32,קופת חולים ופארם,"בית מרקחת\ חנות פארם,רפואה אלטרנטיבית\ משלימה,קופת חולים",,בית מרקחת, חנות פארם,רפואה אלטרנטיבית, משלימה,קופת חולים,,,,,,,,,,,,,,,
1952,13022019  19:24:31,עיר,,,נקבה,לא,יש,יש,married,37,הורים וילדים,ג\\'ימבורי,,ג,,ימבורי,,,,,,,,,,,,,,,,,
1954,13022019  19:24:36,עיר,,,נקבה,לא,יש,יש,married,32,"תחביבים, ספורט ופנאי","חדר בריחה,בריכת שחיה,חנות כלי נגינה,קבוצת ריצה",,חדר בריחה,בריכת שחיה,חנות כלי נגינה,קבוצת ריצה,,,,,,,,,,,,,,,,
1954,13022019  19:24:50,עיר,,,נקבה,לא,יש,יש,married,32,הורים וילדים,"ג\\'ימבורי,חוגים",,ג,,"ימבורי,חוגים",,,,,,,,,,,,,,,,,
1955,13022019  19:25:38,עיר,,,נקבה,לא,יש,יש,married,31,מסעדות ובתי קפה,בית קפה שכונתי שהוא לא רשת,,בית קפה שכונתי שהוא לא רשת,,,,,,,,,,,,,,,,,,,
1956,13022019  19:25:55,עיר,,,נקבה,לא,אין,יש,married,59,אופנה וטיפוח,"אופנת בוטיק\ בגדי מעצבים,חנות נעליים ",,אופנת בוטיק,בגדי מעצבים,חנות נעליים ,,,,,,,,,,,,,,,,,
1955,13022019  19:26:05,עיר,,,נקבה,לא,יש,יש,married,31,"תחביבים, ספורט ופנאי",בריכת שחיה,,בריכת שחיה,,,,,,,,,,,,,,,,,,,
1957,13022019  19:26:10,עיר,,,זכר,לא,אין,אין,single,36,"תחביבים, ספורט ופנאי","בריכת שחיה,בית קולנוע ",,בריכת שחיה,בית קולנוע ,,,,,,,,,,,,,,,,,,
1955,13022019  19:26:15,עיר,,,נקבה,לא,יש,יש,married,31,הורים וילדים,"ג\\'ימבורי,חוגים",,ג,,"ימבורי,חוגים",,,,,,,,,,,,,,,,,
1956,13022019  19:26:27,עיר,,,נקבה,לא,אין,יש,married,59,"תחביבים, ספורט ופנאי",ציוד ספורט ומחנאות,,ציוד ספורט ומחנאות,,,,,,,,,,,,,,,,,,,
1959,13022019  19:26:47,עיר,,,זכר,,יש,יש,married,47,"תחביבים, ספורט ופנאי","השכרת אופניים\ קורקינט,בריכת שחיה",,השכרת אופניים, קורקינט,בריכת שחיה,,,,,,,,,,,,,,,,,
1956,13022019  19:26:53,עיר,,,נקבה,לא,אין,יש,married,59,בחירה חופשית,"מזון,,",,מזון,,,,,,,,,,,,,,,,,,,
1957,13022019  19:27:30,עיר,,,זכר,לא,אין,אין,single,36,בחירה חופשית,"חנות קומיקסים,חנות מחשבים  ,חנות בובות פופ",,חנות קומיקסים,חנות מחשבים  ,חנות בובות פופ,,,,,,,,,,,,,,,,,
1959,13022019  19:27:43,עיר,,,זכר,,יש,יש,married,47,בחירה חופשית,"פארק מים,סופרלנד, מתקני אקסטרים,",,פארק מים,סופרלנד, מתקני אקסטרים,,,,,,,,,,,,,,,,,
1965,13022019  19:28:07,עיר,,,נקבה,,יש,יש,married,37,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,שיפודיה\ סטקייה ",,בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,שיפודיה, סטקייה ,,,,,,,,,,,,,,,,
1963,13022019  19:28:10,עיר,,,זכר,לא,יש,יש,married,35,הורים וילדים,ג\\'ימבורי,,ג,,ימבורי,,,,,,,,,,,,,,,,,
1961,13022019  19:28:12,עיר,,,זכר,לא,אין,יש,married,27,דברים לבית,"מוצרי בישול ואפייה,חנות רהיטים ",,מוצרי בישול ואפייה,חנות רהיטים ,,,,,,,,,,,,,,,,,,
1966,13022019  19:28:47,עיר,,,,,,,,,שירותים מקצועיים,"מכבסה,שרותי צילום והדפסה",,מכבסה,שרותי צילום והדפסה,,,,,,,,,,,,,,,,,,
1967,13022019  19:29:12,עיר,,,נקבה,לא,יש,יש,married,28,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בר סלטים,סושיה",,בית קפה שכונתי שהוא לא רשת,בר סלטים,סושיה,,,,,,,,,,,,,,,,,
1963,13022019  19:29:19,עיר,,,זכר,לא,יש,יש,married,35,בחירה חופשית,"הידרוטרפיה,לונה פארק,פארק מים",,הידרוטרפיה,לונה פארק,פארק מים,,,,,,,,,,,,,,,,,
1967,13022019  19:29:39,עיר,,,נקבה,לא,יש,יש,married,28,הורים וילדים,"ג\\'ימבורי,חוגים",,ג,,"ימבורי,חוגים",,,,,,,,,,,,,,,,,
1969,13022019  19:33:38,עיר,,,נקבה,לא,יש,יש,married,35,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,מסעדת אוכל ביתי ,מיצים טבעיים,גלידריה,פיצריה,סושיה",,בית קפה שכונתי שהוא לא רשת,בית קפה של רשת מוכרת,מסעדת אוכל ביתי ,מיצים טבעיים,גלידריה,פיצריה,סושיה,,,,,,,,,,,,,
1969,13022019  19:33:51,עיר,,,נקבה,לא,יש,יש,married,35,שירותים מקצועיים,חלל עבודה משותף,,חלל עבודה משותף,,,,,,,,,,,,,,,,,,,
1969,13022019  19:34:09,עיר,,,נקבה,לא,יש,יש,married,35,"תחביבים, ספורט ופנאי","השכרת אופניים\ קורקינט,בריכת שחיה,יוגה\ פילאטיס\ זומבה,בית קולנוע ,מועדון,פאב\ בר",,השכרת אופניים, קורקינט,בריכת שחיה,יוגה, פילאטיס, זומבה,בית קולנוע ,מועדון,פאב, בר,,,,,,,,,,
1969,13022019  19:34:22,עיר,,,נקבה,לא,יש,יש,married,35,הורים וילדים,ג\\'ימבורי,,ג,,ימבורי,,,,,,,,,,,,,,,,,
1974,13022019  19:42:47,עיר,,,,,,,,,דברים לבית,חנות פרחים,,חנות פרחים,,,,,,,,,,,,,,,,,,,
1974,13022019  19:43:23,עיר,,,,,,,,,מצרכים ומוצרים,"קצב \ קצבייה,מכולת,חנות דגים,חנות ירקות ופירות ,סופרמרקט ,חנות תבלינים ,קיוסק \ פיצוציה,חנות יין ואלכוהול,פיצוחים,חנות טבע",,קצב , קצבייה,מכולת,חנות דגים,חנות ירקות ופירות ,סופרמרקט ,חנות תבלינים ,קיוסק , פיצוציה,חנות יין ואלכוהול,פיצוחים,חנות טבע,,,,,,,,
1974,13022019  19:43:40,עיר,,,,,,,,,הורים וילדים,"ג\\'ימבורי,חוגים",,ג,,"ימבורי,חוגים",,,,,,,,,,,,,,,,,
1979,13022019  19:47:45,עיר,,,נקבה,לא,אין,יש,married,32,קופת חולים ופארם,בית מרקחת\ חנות פארם,,בית מרקחת, חנות פארם,,,,,,,,,,,,,,,,,,
1979,13022019  19:48:00,עיר,,,נקבה,לא,אין,יש,married,32,מצרכים ומוצרים,חנות ירקות ופירות ,,חנות ירקות ופירות ,,,,,,,,,,,,,,,,,,,
1984,13022019  19:49:42,עיר,,,,,,,,,אופנה וטיפוח, מספרה\ עיצוב שיער,,מספרה,עיצוב שיער,,,,,,,,,,,,,,,,,,
1984,13022019  19:50:02,עיר,,,,,,,,,שירותים מקצועיים,,,,,,,,,,,,,,,,,,,,,,
1984,13022019  19:50:29,עיר,,,,,,,,,"תחביבים, ספורט ופנאי",,,,,,,,,,,,,,,,,,,,,,
1984,13022019  19:51:44,עיר,,,,,,,,,מסעדות ובתי קפה,,,,,,,,,,,,,,,,,,,,,,
1984,13022019  19:52:12,עיר,,,,,,,,,קופת חולים ופארם,,,,,,,,,,,,,,,,,,,,,,
1984,13022019  19:52:39,עיר,,,,,,,,,דברים לבית,,,,,,,,,,,,,,,,,,,,,,
1986,13022019  19:53:35,עיר,,,נקבה,כן,יש,יש,married,24,קופת חולים ופארם,"רפואה אלטרנטיבית\ משלימה,מרפאת שיניים ,קופת חולים",,רפואה אלטרנטיבית, משלימה,מרפאת שיניים ,קופת חולים,,,,,,,,,,,,,,,,
1988,13022019  19:53:49,עיר,,,נקבה,,יש,יש,married,52,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,מסעדה טבעונית\ צמחונית",,בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,מסעדה טבעונית, צמחונית,,,,,,,,,,,,,,,,
1986,13022019  19:53:57,עיר,,,נקבה,כן,יש,יש,married,24,הורים וילדים,"בגדי ילדים,חוגים,מוצרי תינוקות",,בגדי ילדים,חוגים,מוצרי תינוקות,,,,,,,,,,,,,,,,,
1988,13022019  19:54:12,עיר,,,נקבה,,יש,יש,married,52,"תחביבים, ספורט ופנאי","בריכת שחיה,פאב\ בר",,בריכת שחיה,פאב, בר,,,,,,,,,,,,,,,,,
1988,13022019  19:54:41,עיר,,,נקבה,,יש,יש,married,52,בחירה חופשית,"מוזיאון נורמלי, גלריות. אמהות,,",,מוזיאון נורמלי, גלריות. אמהות,,,,,,,,,,,,,,,,,,
1991,13022019  19:59:39,עיר,,,נקבה,,יש,יש,married,,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,גלידריה,בר סלטים,מסעדה טבעונית\ צמחונית,מאפיה\ קונדיטוריה",,בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,גלידריה,בר סלטים,מסעדה טבעונית, צמחונית,מאפיה, קונדיטוריה,,,,,,,,,,,,
1991,13022019  20:02:49,עיר,,,נקבה,,יש,יש,married,,שירותים מקצועיים,"מכבסה,פרסום,עיצוב וגרפיקה",,מכבסה,פרסום,עיצוב וגרפיקה,,,,,,,,,,,,,,,,,
2001,13022019  20:03:50,עיר,,,,,,,,,"תחביבים, ספורט ופנאי",,,,,,,,,,,,,,,,,,,,,,
2003,13022019  20:04:03,עיר,,,נקבה,לא,יש,יש,married,34,הורים וילדים,ג\\'ימבורי,,ג,,ימבורי,,,,,,,,,,,,,,,,,
1991,13022019  20:04:16,עיר,,,נקבה,,יש,יש,married,,"תחביבים, ספורט ופנאי","חדר בריחה,בריכת שחיה,קבוצת ריצה,מועדון,פאב\ בר",,חדר בריחה,בריכת שחיה,קבוצת ריצה,מועדון,פאב, בר,,,,,,,,,,,,,,
2004,13022019  20:04:36,עיר,,,נקבה,לא,אין,יש,divorced,57,מסעדות ובתי קפה,"מסעדת שף,מסעדת אוכל ביתי ,מיצים טבעיים,סושיה,אוכל מוכן וקייטרינג",,מסעדת שף,מסעדת אוכל ביתי ,מיצים טבעיים,סושיה,אוכל מוכן וקייטרינג,,,,,,,,,,,,,,,
1991,13022019  20:05:01,עיר,,,נקבה,,יש,יש,married,,הורים וילדים,"חנות מתנות ,חוגים,שיעורי נגינה",,חנות מתנות ,חוגים,שיעורי נגינה,,,,,,,,,,,,,,,,,
2004,13022019  20:05:12,עיר,,,נקבה,לא,אין,יש,divorced,57,שירותים מקצועיים,מכבסה,,מכבסה,,,,,,,,,,,,,,,,,,,
2004,13022019  20:05:30,עיר,,,נקבה,לא,אין,יש,divorced,57,"תחביבים, ספורט ופנאי","מכון כושר,חדר בריחה,בריכת שחיה,יוגה\ פילאטיס\ זומבה",,מכון כושר,חדר בריחה,בריכת שחיה,יוגה, פילאטיס, זומבה,,,,,,,,,,,,,,
2010,13022019  20:08:11,עיר,,,נקבה,לא,אין,יש,married,32,מסעדות ובתי קפה,"מסעדת שף,מיצים טבעיים",,מסעדת שף,מיצים טבעיים,,,,,,,,,,,,,,,,,,
2012,13022019  20:08:27,עיר,,,,,,,,,"תחביבים, ספורט ופנאי",,,,,,,,,,,,,,,,,,,,,,
2010,13022019  20:08:33,עיר,,,נקבה,לא,אין,יש,married,32,"תחביבים, ספורט ופנאי","בריכת שחיה,פאב\ בר",,בריכת שחיה,פאב, בר,,,,,,,,,,,,,,,,,
2013,13022019  20:08:36,עיר,,,נקבה,,יש,יש,married,42,אופנה וטיפוח,"חנות בגדים מקומית,אופנת בוטיק\ בגדי מעצבים,ספא,חנות בגדי יד שנייה",,חנות בגדים מקומית,אופנת בוטיק, בגדי מעצבים,ספא,חנות בגדי יד שנייה,,,,,,,,,,,,,,,
2010,13022019  20:08:44,עיר,,,נקבה,לא,אין,יש,married,32,הורים וילדים,"חוגים,שיעורים פרטיים לתלמידים",,חוגים,שיעורים פרטיים לתלמידים,,,,,,,,,,,,,,,,,,
2013,13022019  20:08:58,עיר,,,נקבה,,יש,יש,married,42,"תחביבים, ספורט ופנאי","חדר בריחה,השכרת אופניים\ קורקינט, חנות אופניים,חנות צילום ,פאב\ בר",,חדר בריחה,השכרת אופניים, קורקינט, חנות אופניים,חנות צילום ,פאב, בר,,,,,,,,,,,,,
2015,13022019  20:11:32,עיר,,,נקבה,,,יש,divorced,73,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,פיצריה,בר סלטים",,בית קפה שכונתי שהוא לא רשת,פיצריה,בר סלטים,,,,,,,,,,,,,,,,,
2015,13022019  20:12:00,עיר,,,נקבה,,,יש,divorced,73,דברים לבית,"משתלה,חנות פרחים,ציוד משרדי וכלי כתיבה ",,משתלה,חנות פרחים,ציוד משרדי וכלי כתיבה ,,,,,,,,,,,,,,,,,
2015,13022019  20:12:29,עיר,,,נקבה,,,יש,divorced,73,אופנה וטיפוח,"אופנת בוטיק\ בגדי מעצבים, מספרה\ עיצוב שיער,מניקור\ פדיקור,חנות נעליים ",,אופנת בוטיק,בגדי מעצבים, מספרה, עיצוב שיער,מניקור, פדיקור,חנות נעליים ,,,,,,,,,,,,,
2015,13022019  20:12:57,עיר,,,נקבה,,,יש,divorced,73,"תחביבים, ספורט ופנאי"," חנות אופניים,קבוצת ריצה,אימון אישי (כושר),פאב\ בר",,חנות אופניים,קבוצת ריצה,אימון אישי (כושר),פאב, בר,,,,,,,,,,,,,,,
2025,13022019  20:19:09,עיר,,,נקבה,לא,אין,יש,single,20,מסעדות ובתי קפה,"המבורגריה,מסעדת שף,גלידריה,בר סלטים",,המבורגריה,מסעדת שף,גלידריה,בר סלטים,,,,,,,,,,,,,,,,
2025,13022019  20:19:32,עיר,,,נקבה,לא,אין,יש,single,20,דברים לבית,"מוצרי בישול ואפייה,חנות רהיטים ",,מוצרי בישול ואפייה,חנות רהיטים ,,,,,,,,,,,,,,,,,,
2029,13022019  20:21:38,עיר,,,נקבה,לא,יש,יש,married,25,שירותים מקצועיים,"פרסום,חלל עבודה משותף",,פרסום,חלל עבודה משותף,,,,,,,,,,,,,,,,,,
2029,13022019  20:22:04,עיר,,,נקבה,לא,יש,יש,married,25,"תחביבים, ספורט ופנאי","חדר בריחה,בריכת שחיה",,חדר בריחה,בריכת שחיה,,,,,,,,,,,,,,,,,,
2029,13022019  20:22:24,עיר,,,נקבה,לא,יש,יש,married,25,הורים וילדים,"ג\\'ימבורי,חנות ספרים ,שיעורים פרטיים לתלמידים,מוצרי תינוקות",,ג,,"ימבורי,חנות ספרים ,שיעורים פרטיים לתלמידים,מוצרי תינוקות",,,,,,,,,,,,,,,,,
2029,13022019  20:22:37,עיר,,,נקבה,לא,יש,יש,married,25,בחירה חופשית,"פארק מים,,",,פארק מים,,,,,,,,,,,,,,,,,,,
2033,13022019  20:26:03,עיר,,,נקבה,,יש,יש,divorced,46,שירותים מקצועיים,פסיכולוג,,פסיכולוג,,,,,,,,,,,,,,,,,,,
2038,13022019  20:30:32,עיר,,,זכר,לא,יש,יש,married,31,מסעדות ובתי קפה,"המבורגריה,מסעדת שף,חומוסיה",,המבורגריה,מסעדת שף,חומוסיה,,,,,,,,,,,,,,,,,
2038,13022019  20:30:43,עיר,,,זכר,לא,יש,יש,married,31,קופת חולים ופארם,"מרפאת שיניים ,מרפאה פרטית\ רפואת חירום,קופת חולים",,מרפאת שיניים ,מרפאה פרטית, רפואת חירום,קופת חולים,,,,,,,,,,,,,,,,
2038,13022019  20:30:57,עיר,,,זכר,לא,יש,יש,married,31,"תחביבים, ספורט ופנאי","מכון כושר,השכרת אופניים\ קורקינט,בריכת שחיה",,מכון כושר,השכרת אופניים, קורקינט,בריכת שחיה,,,,,,,,,,,,,,,,
2042,13022019  20:33:50,עיר,,,נקבה,לא,יש,אין,married,29,מצרכים ומוצרים,קיוסק \ פיצוציה,,קיוסק , פיצוציה,,,,,,,,,,,,,,,,,,
2042,13022019  20:34:07,עיר,,,נקבה,לא,יש,אין,married,29,שירותים מקצועיים,שרותי צילום והדפסה,,שרותי צילום והדפסה,,,,,,,,,,,,,,,,,,,
2042,13022019  20:34:21,עיר,,,נקבה,לא,יש,אין,married,29,"תחביבים, ספורט ופנאי",בריכת שחיה,,בריכת שחיה,,,,,,,,,,,,,,,,,,,
2042,13022019  20:34:30,עיר,,,נקבה,לא,יש,אין,married,29,הורים וילדים,ג\\'ימבורי,,ג,,ימבורי,,,,,,,,,,,,,,,,,
2042,13022019  20:34:42,עיר,,,נקבה,לא,יש,אין,married,29,בחירה חופשית,"פארק,,",,פארק,,,,,,,,,,,,,,,,,,,
2044,13022019  20:38:41,עיר,,,זכר,לא,יש,יש,married,32,"תחביבים, ספורט ופנאי","חדר בריחה,בריכת שחיה,קבוצת ריצה",,חדר בריחה,בריכת שחיה,קבוצת ריצה,,,,,,,,,,,,,,,,,
2044,13022019  20:38:54,עיר,,,זכר,לא,יש,יש,married,32,הורים וילדים," חנות ממתקים ,ג\\'ימבורי,חוגים",,חנות ממתקים,ג,,"ימבורי,חוגים",,,,,,,,,,,,,,,,
2046,13022019  20:45:58,עיר,,,נקבה,כן,אין,יש,divorced,43,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,מיצים טבעיים,מסעדה טבעונית\ צמחונית,אוכל מוכן וקייטרינג",,בית קפה שכונתי שהוא לא רשת,מסעדת אוכל ביתי ,מיצים טבעיים,מסעדה טבעונית, צמחונית,אוכל מוכן וקייטרינג,,,,,,,,,,,,,,
2046,13022019  20:46:15,עיר,,,נקבה,כן,אין,יש,divorced,43,שירותים מקצועיים,חלל עבודה משותף,,חלל עבודה משותף,,,,,,,,,,,,,,,,,,,
2046,13022019  20:46:41,עיר,,,נקבה,כן,אין,יש,divorced,43,"תחביבים, ספורט ופנאי","מועדון,פאב\ בר",,מועדון,פאב, בר,,,,,,,,,,,,,,,,,
2046,13022019  20:46:57,עיר,,,נקבה,כן,אין,יש,divorced,43,הורים וילדים," חנות ממתקים ,חנות מתנות ",,חנות ממתקים,חנות מתנות ,,,,,,,,,,,,,,,,,,
2048,13022019  20:47:10,עיר,,,נקבה,,יש,יש,married,45,דברים לבית,"משתלה,סטוק, חנות כלי בית,ציוד משרדי וכלי כתיבה ",,משתלה,סטוק, חנות כלי בית,ציוד משרדי וכלי כתיבה ,,,,,,,,,,,,,,,,
2050,13022019  20:50:32,עיר,,,נקבה,לא,אין,יש,married,33,מסעדות ובתי קפה,"המבורגריה,מסעדת שף,מסעדת אוכל ביתי ,סושיה,אוכל מוכן וקייטרינג",,המבורגריה,מסעדת שף,מסעדת אוכל ביתי ,סושיה,אוכל מוכן וקייטרינג,,,,,,,,,,,,,,,
2050,13022019  20:51:21,עיר,,,נקבה,לא,אין,יש,married,33,קופת חולים ופארם,"בית מרקחת\ חנות פארם,מרפאה פרטית\ רפואת חירום,קופת חולים",,בית מרקחת, חנות פארם,מרפאה פרטית, רפואת חירום,קופת חולים,,,,,,,,,,,,,,,
2053,13022019  20:52:22,עיר,,,זכר,לא,אין,אין,single,,מסעדות ובתי קפה,"מסעדת שף,בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,מסעדה טבעונית\ צמחונית",,מסעדת שף,בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,מסעדה טבעונית, צמחונית,,,,,,,,,,,,,,,
2053,13022019  20:52:50,עיר,,,זכר,לא,אין,אין,single,,אופנה וטיפוח,"חנות בגדים מקומית, מספרה\ עיצוב שיער,ספא",,חנות בגדים מקומית, מספרה, עיצוב שיער,ספא,,,,,,,,,,,,,,,,
2050,13022019  20:52:59,עיר,,,נקבה,לא,אין,יש,married,33,אופנה וטיפוח,"חנות בגדים מקומית,אופנת בוטיק\ בגדי מעצבים, מספרה\ עיצוב שיער,ספא,חנות בגדי יד שנייה",,חנות בגדים מקומית,אופנת בוטיק, בגדי מעצבים, מספרה, עיצוב שיער,ספא,חנות בגדי יד שנייה,,,,,,,,,,,,,
2053,13022019  20:53:08,עיר,,,זכר,לא,אין,אין,single,,מצרכים ומוצרים,"קצב \ קצבייה,חנות תבלינים ,חנות טבע",,קצב , קצבייה,חנות תבלינים ,חנות טבע,,,,,,,,,,,,,,,,
2053,13022019  20:53:20,עיר,,,זכר,לא,אין,אין,single,,"תחביבים, ספורט ופנאי","חנות צילום ,קבוצת ריצה,יוגה\ פילאטיס\ זומבה,מועדון",,חנות צילום ,קבוצת ריצה,יוגה, פילאטיס, זומבה,מועדון,,,,,,,,,,,,,,
2050,13022019  20:54:23,עיר,,,נקבה,לא,אין,יש,married,33,"תחביבים, ספורט ופנאי","מכון כושר,חדר בריחה,ציוד ספורט ומחנאות,יוגה\ פילאטיס\ זומבה",,מכון כושר,חדר בריחה,ציוד ספורט ומחנאות,יוגה, פילאטיס, זומבה,,,,,,,,,,,,,,
2055,13022019  21:02:06,עיר,,,נקבה,לא,אין,יש,,,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,מאפיה\ קונדיטוריה,אוכל מוכן וקייטרינג",,בית קפה שכונתי שהוא לא רשת,מאפיה, קונדיטוריה,אוכל מוכן וקייטרינג,,,,,,,,,,,,,,,,
2059,13022019  21:06:46,עיר,,,נקבה,לא,אין,יש,single,26,מסעדות ובתי קפה,"המבורגריה,בית קפה של רשת מוכרת,פלאפל,מיצים טבעיים,חומוסיה,גלידריה,מאפיה\ קונדיטוריה",,המבורגריה,בית קפה של רשת מוכרת,פלאפל,מיצים טבעיים,חומוסיה,גלידריה,מאפיה, קונדיטוריה,,,,,,,,,,,,
2059,13022019  21:07:15,עיר,,,נקבה,לא,אין,יש,single,26,אופנה וטיפוח,"מכון להסרת שיער\ לייזר, מספרה\ עיצוב שיער,מוצרי קוסמטיקה ואיפור",,מכון להסרת שיער, לייזר, מספרה, עיצוב שיער,מוצרי קוסמטיקה ואיפור,,,,,,,,,,,,,,,
2059,13022019  21:07:42,עיר,,,נקבה,לא,אין,יש,single,26,"תחביבים, ספורט ופנאי","מכון כושר,חדר בריחה,השכרת אופניים\ קורקינט,בריכת שחיה,פאב\ בר",,מכון כושר,חדר בריחה,השכרת אופניים, קורקינט,בריכת שחיה,פאב, בר,,,,,,,,,,,,,
2064,13022019  21:10:36,עיר,,,נקבה,לא,יש,יש,married,45,שירותים מקצועיים,דואר,,דואר,,,,,,,,,,,,,,,,,,,
2068,13022019  21:15:36,עיר,,,,,,,,,אופנה וטיפוח,"חנות בגדים מקומית,מניקור\ פדיקור,חנות נעליים ,ספא",,חנות בגדים מקומית,מניקור, פדיקור,חנות נעליים ,ספא,,,,,,,,,,,,,,,
2068,13022019  21:16:03,עיר,,,,,,,,,מצרכים ומוצרים,"חנות ירקות ופירות ,חנות טבע",,חנות ירקות ופירות ,חנות טבע,,,,,,,,,,,,,,,,,,
2068,13022019  21:16:13,עיר,,,,,,,,,שירותים מקצועיים,,,,,,,,,,,,,,,,,,,,,,
2070,13022019  21:16:15,עיר,,,,,,,,,מסעדות ובתי קפה,"המבורגריה,בית קפה שכונתי שהוא לא רשת",,המבורגריה,בית קפה שכונתי שהוא לא רשת,,,,,,,,,,,,,,,,,,
2070,13022019  21:16:35,עיר,,,,,,,,,שירותים מקצועיים,"שרותי צילום והדפסה,חלל עבודה משותף",,שרותי צילום והדפסה,חלל עבודה משותף,,,,,,,,,,,,,,,,,,
2070,13022019  21:16:50,עיר,,,,,,,,,"תחביבים, ספורט ופנאי",,,,,,,,,,,,,,,,,,,,,,
2072,13022019  21:18:32,עיר,,,זכר,,יש,יש,married,35,מסעדות ובתי קפה,"מסעדת שף,בית קפה שכונתי שהוא לא רשת,מיצים טבעיים",,מסעדת שף,בית קפה שכונתי שהוא לא רשת,מיצים טבעיים,,,,,,,,,,,,,,,,,
2074,13022019  21:18:52,עיר,,,זכר,לא,אין,יש,single,27,מסעדות ובתי קפה,"מסעדת שף,בית קפה שכונתי שהוא לא רשת",,מסעדת שף,בית קפה שכונתי שהוא לא רשת,,,,,,,,,,,,,,,,,,
2072,13022019  21:18:54,עיר,,,זכר,,יש,יש,married,35,"תחביבים, ספורט ופנאי","השכרת אופניים\ קורקינט,בריכת שחיה",,השכרת אופניים, קורקינט,בריכת שחיה,,,,,,,,,,,,,,,,,
2074,13022019  21:19:07,עיר,,,זכר,לא,אין,יש,single,27,"תחביבים, ספורט ופנאי","חדר בריחה,פאב\ בר",,חדר בריחה,פאב, בר,,,,,,,,,,,,,,,,,
2075,13022019  21:19:07,עיר,,,זכר,לא,יש,יש,married,36,שירותים מקצועיים,"פסיכולוג,דואר",,פסיכולוג,דואר,,,,,,,,,,,,,,,,,,
2072,13022019  21:19:11,עיר,,,זכר,,יש,יש,married,35,הורים וילדים,"חנות מתנות ,ג\\'ימבורי",,חנות מתנות ,ג,,ימבורי,,,,,,,,,,,,,,,,
2075,13022019  21:19:23,עיר,,,זכר,לא,יש,יש,married,36,"תחביבים, ספורט ופנאי",בריכת שחיה,,בריכת שחיה,,,,,,,,,,,,,,,,,,,
2075,13022019  21:19:48,עיר,,,זכר,לא,יש,יש,married,36,בחירה חופשית,"פארק מים,,",,פארק מים,,,,,,,,,,,,,,,,,,,
2079,13022019  21:23:25,עיר,,,נקבה,,יש,יש,married,45,מסעדות ובתי קפה,"בית קפה שכונתי שהוא לא רשת,סושיה,אוכל מוכן וקייטרינג",,בית קפה שכונתי שהוא לא רשת,סושיה,אוכל מוכן וקייטרינג,,,,,,,,,,,,,,,,,
